time,0
1915-12-15,-1.1014451
1916-01-15,-0.45464492
1916-02-15,-0.81894684
1916-03-15,-0.703106
1916-04-15,-1.7527847
1916-05-15,-0.9387947
1916-06-15,-0.9437653
1916-07-15,-0.1064989
1916-08-15,-0.22337508
1916-09-15,-0.5650753
1916-10-15,-1.4488261
1916-11-15,-1.8054962
1916-12-15,-1.4883747
1917-01-15,-1.6484745
1917-02-15,-1.2066553
1917-03-15,-1.1835352
1917-04-15,-0.89508474
1917-05-15,-0.9437047
1917-06-15,-0.884585
1917-07-15,-0.6880057
1917-08-15,-0.9294044
1917-09-15,-0.72311485
1917-10-15,-1.4998446
1917-11-15,-1.4839249
1917-12-15,-0.92697597
1918-01-15,-0.42557573
1918-02-15,-0.22125596
1918-03-15,-0.98821557
1918-04-15,-0.9175736
1918-05-15,-0.18763494
1918-06-15,0.45509294
1918-07-15,0.3727724
1918-08-15,0.79021454
1918-09-15,0.7686615
1918-10-15,1.220194
1918-11-15,1.5927446
1918-12-15,1.5852151
1919-01-15,1.2812755
1919-02-15,0.6681846
1919-03-15,0.39106536
1919-04-15,-1.3448846
1919-05-15,-0.83330524
1919-06-15,-0.6164459
1919-07-15,-0.027578056
1919-08-15,-0.23091543
1919-09-15,0.40323246
1919-10-15,0.6951424
1919-11-15,0.4034519
1919-12-15,1.1854706
1920-01-15,0.8271442
1920-02-15,0.5953619
1920-03-15,-0.06115493
1920-04-15,-0.60038346
1920-05-15,-0.6975444
1920-06-15,0.09717556
1920-07-15,0.7306806
1920-08-15,0.7486553
1920-09-15,0.12891173
1920-10-15,-0.28402722
1920-11-15,-0.15509635
1920-12-15,-0.41084105
1921-01-15,-0.40101433
1921-02-15,-1.3607357
1921-03-15,-2.3124058
1921-04-15,-2.135866
1921-05-15,-1.0735645
1921-06-15,-0.87641525
1921-07-15,0.002799511
1921-08-15,0.57037336
1921-09-15,0.45370084
1921-10-15,0.7482028
1921-11-15,0.9060844
1921-12-15,0.57361984
1922-01-15,0.46249557
1922-02-15,-0.7391377
1922-03-15,-0.5884644
1922-04-15,-1.3621346
1922-05-15,-0.83594465
1922-06-15,-0.65854496
1922-07-15,-0.6194346
1922-08-15,-0.6992053
1922-09-15,-0.8200246
1922-10-15,-0.9883753
1922-11-15,-0.55150634
1922-12-15,-0.65800595
1923-01-15,-0.67917585
1923-02-15,-0.9054463
1923-03-15,-0.33338517
1923-04-15,-0.76482373
1923-05-15,-0.4273948
1923-06-15,0.022424579
1923-07-15,0.34003246
1923-08-15,0.78278357
1923-09-15,0.7962323
1923-10-15,0.792433
1923-11-15,0.6320936
1923-12-15,0.59560996
1924-01-15,0.60744464
1924-02-15,0.16378364
1924-03-15,-0.27916524
1924-04-15,-0.9131237
1924-05-15,-0.95325255
1924-06-15,-0.9158455
1924-07-15,-0.821025
1924-08-15,-0.5616559
1924-09-15,-0.89124477
1924-10-15,-1.1200353
1924-11-15,-1.2784257
1924-12-15,-1.2011652
1925-01-15,-1.0823647
1925-02-15,-1.2141762
1925-03-15,-0.6879258
1925-04-15,-0.89994466
1925-05-15,-0.9010635
1925-06-15,-0.57603693
1925-07-15,0.14865074
1925-08-15,0.59660345
1925-09-15,0.6806221
1925-10-15,0.7502825
1925-11-15,0.95428455
1925-12-15,1.1203947
1926-01-15,1.1421049
1926-02-15,0.6268519
1926-03-15,0.44465452
1926-04-15,-0.051433682
1926-05-15,-0.3169748
1926-06-15,-0.18045619
1926-07-15,0.06673014
1926-08-15,-0.018194377
1926-09-15,-0.46536863
1926-10-15,-1.0604146
1926-11-15,-1.054805
1926-12-15,-0.72756565
1927-01-15,-0.52251446
1927-02-15,-0.666616
1927-03-15,-0.84317434
1927-04-15,-1.321936
1927-05-15,-1.0885949
1927-06-15,-0.41642553
1927-07-15,-0.07424891
1927-08-15,0.08549458
1927-09-15,0.22848085
1927-10-15,0.28397176
1927-11-15,-0.17552716
1927-12-15,-0.14855981
1928-01-15,0.06720547
1928-02-15,-0.20674749
1928-03-15,-0.6677762
1928-04-15,-0.9256741
1928-05-15,-0.7494427
1928-06-15,-0.50426656
1928-07-15,0.20572063
1928-08-15,0.39851406
1928-09-15,0.17108184
1928-10-15,-0.11213648
1928-11-15,-0.25929636
1928-12-15,-0.09313989
1929-01-15,-0.29969597
1929-02-15,-0.5581475
1929-03-15,-0.6943743
1929-04-15,-1.0401344
1929-05-15,-0.7896342
1929-06-15,-0.26158476
1929-07-15,0.24155247
1929-08-15,0.33593324
1929-09-15,0.37730223
1929-10-15,0.1861234
1929-11-15,0.09228298
1929-12-15,0.26766968
1930-01-15,0.5340252
1930-02-15,0.38122183
1930-03-15,-0.1267662
1930-04-15,-0.5191841
1930-05-15,-0.30021477
1930-06-15,0.51799434
1930-07-15,0.80166095
1930-08-15,0.97173536
1930-09-15,1.036522
1930-10-15,1.0748534
1930-11-15,0.9909953
1930-12-15,1.039135
1931-01-15,0.9696847
1931-02-15,0.6951236
1931-03-15,-0.083185464
1931-04-15,-0.36782476
1931-05-15,-0.35889253
1931-06-15,-0.18156624
1931-07-15,0.15527149
1931-08-15,0.14015341
1931-09-15,-0.60427535
1931-10-15,-1.0099953
1931-11-15,-0.9026245
1931-12-15,-0.77856517
1932-01-15,-0.6960355
1932-02-15,-0.6801472
1932-03-15,-0.5908662
1932-04-15,-0.61366415
1932-05-15,-0.40276337
1932-06-15,-0.045695946
1932-07-15,0.3038599
1932-08-15,0.12219441
1932-09-15,-0.09076887
1932-10-15,-0.14398736
1932-11-15,-0.24464643
1932-12-15,-0.47211832
1933-01-15,-0.5787048
1933-02-15,-0.9002048
1933-03-15,-1.1230259
1933-04-15,-1.2697234
1933-05-15,-1.2666155
1933-06-15,-1.0845051
1933-07-15,-0.86267495
1933-08-15,-0.831975
1933-09-15,-0.9221561
1933-10-15,-1.2994757
1933-11-15,-1.4352746
1933-12-15,-1.3101951
1934-01-15,-0.89040446
1934-02-15,-0.7866851
1934-03-15,-1.131875
1934-04-15,-1.3119444
1934-05-15,-0.8698942
1934-06-15,-0.38697597
1934-07-15,0.0751915
1934-08-15,0.08051491
1934-09-15,-0.3500787
1934-10-15,-0.29400653
1934-11-15,-0.38089597
1934-12-15,-0.29385972
1935-01-15,-0.37827265
1935-02-15,-0.5057772
1935-03-15,-0.7261945
1935-04-15,-1.2942848
1935-05-15,-1.1047037
1935-06-15,-0.5534361
1935-07-15,-0.017508984
1935-08-15,0.24434507
1935-09-15,0.2514098
1935-10-15,0.04947254
1935-11-15,-0.22260684
1935-12-15,-0.3121299
1936-01-15,-0.3127439
1936-02-15,-0.48806798
1936-03-15,-0.8276959
1936-04-15,-0.93018293
1936-05-15,-0.7834146
1936-06-15,-0.40174526
1936-07-15,-0.1701181
1936-08-15,-0.0107553005
1936-09-15,-0.016988575
1936-10-15,-0.29078662
1936-11-15,-0.5709969
1936-12-15,-0.59
1937-01-15,-0.69904613
1937-02-15,-0.5460683
1937-03-15,-0.7817551
1937-04-15,-1.214603
1937-05-15,-1.0282137
1937-06-15,-0.5290141
1937-07-15,-0.18002903
1937-08-15,0.18858552
1937-09-15,0.19613042
1937-10-15,-0.00043717027
1937-11-15,-0.26760662
1937-12-15,-0.44749027
1938-01-15,-0.8324653
1938-02-15,-1.2260144
1938-03-15,-1.3037661
1938-04-15,-1.6550357
